Group,Block,Trial,Sentence,Verb,Noun1,Noun2,ContextNounObj,Type,List,Bias,TrialGroup,AudioFile,CongruentPic,IncongruentPic,image1,image2,targetlocation,image1type,image2type,moddirection,instdirection,VerbTime,audiodur,GitLink_image1,GitLink_image2,GitLink_AudioFile,Rand
B,Training,72,Tom scratched the hawk with the stick,scratched,hawk,stick,hawktennisracket,Sentence,2,Inst,12,tomhawkstick_nopauses.mp3,tomhawkstickinstright2_context.png,tomhawkstickmodleft2_context.png,tomhawkstickinstright2_context.png,tomhawkstickmodleft2_context.png,1,inst,mod,L,R,575,2969,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomhawkstickinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomhawkstickmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomhawkstick_nopauses.mp3?raw=true,0.485208929
B,Training,72,Which toy did Tom scratch?,scratched,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoytomscratch.mp3,hawkstick.png,hawkchopsticks.png,hawkstick.png,hawkchopsticks.png,1,congruent,incongruent,NA,NA,1,2090,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/hawkstick.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/hawkchopsticks.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoytomscratch.mp3?raw=true,0.485208929
B,Training,57,Kate tapped the whale with the jewel,tapped,whale,jewel,whalemallet,Sentence,2,Inst,9,katewhalejewel_nopauses.mp3,katewhalejewelinstright2_context.png,katewhalejewelmodleft2_context.png,katewhalejewelinstright2_context.png,katewhalejewelmodleft2_context.png,1,inst,mod,L,R,370,2564,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katewhalejewelinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katewhalejewelmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katewhalejewel_nopauses.mp3?raw=true,0.486210403
B,Training,57,Which toy did Kate tap?,tapped,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoykatetap.mp3,whalejewel.png,whalecrystal.png,whalecrystal.png,whalejewel.png,2,incongruent,congruent,NA,NA,1,1858,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/whalecrystal.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/whalejewel.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoykatetap.mp3?raw=true,0.486210403
B,Training,115,Kate stung the pig with the pin,stung,pig,pin,pigtennisracket,Sentence,2,Inst,7,katepigpin_nopauses.mp3,katepigpininstleft2_context.png,katepigpinmodright2_context.png,katepigpinmodright2_context.png,katepigpininstleft2_context.png,2,mod,inst,R,L,380,2637,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katepigpinmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katepigpininstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katepigpin_nopauses.mp3?raw=true,0.497351237
B,Training,115,Which toy did Kate sting?,stung,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoykatesting.mp3,pigpin.png,pigcoloredpencil.png,pigpin.png,pigcoloredpencil.png,1,congruent,incongruent,NA,NA,1,2322,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/pigpin.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/pigcoloredpencil.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoykatesting.mp3?raw=true,0.497351237
B,Training,4,Tom covered the lion with the feather,covered,lion,feather,lionladle,Sentence,2,Inst,4,tomlionfeather_nopauses.mp3,tomlionfeatherinstleft2_context.png,tomlionfeathermodright2_context.png,tomlionfeathermodright2_context.png,tomlionfeatherinstleft2_context.png,2,mod,inst,R,L,630,3073,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomlionfeathermodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomlionfeatherinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomlionfeather_nopauses.mp3?raw=true,0.500458604
B,Training,4,Which toy did Tom cover? ,covered,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoytomcover.mp3,lionfeather.png,liongrass.png,lionfeather.png,liongrass.png,1,congruent,incongruent,NA,NA,1,2241,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/lionfeather.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/liongrass.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoytomcover.mp3?raw=true,0.500458604
B,Training,129,Kate slapped the whale with the spatula,slapped,whale,spatula,whalemallet,Sentence,2,Inst,9,katewhalespatula_nopauses.mp3,katewhalespatulainstright2_context.png,katewhalespatulamodleft2_context.png,katewhalespatulainstright2_context.png,katewhalespatulamodleft2_context.png,1,inst,mod,L,R,418,3251,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katewhalespatulainstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katewhalespatulamodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katewhalespatula_nopauses.mp3?raw=true,0.519826022
B,Training,129,What did Kate use?,slapped,NA,NA,NA,Question_Congruent,2,Inst,,whatdidkateuse.mp3,spatula.png,spoon.png,spoon.png,spatula.png,2,incongruent,congruent,NA,NA,1,1405,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/spoon.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/spatula.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whatdidkateuse.mp3?raw=true,0.519826022
B,Training,51,Kate tapped the fox with the crystal,tapped,fox,crystal,foxladle,Sentence,2,Inst,3,katefoxcrystal_nopauses.mp3,katefoxcrystalinstright2_context.png,katefoxcrystalmodleft2_context.png,katefoxcrystalinstright2_context.png,katefoxcrystalmodleft2_context.png,1,inst,mod,L,R,398,2781,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefoxcrystalinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefoxcrystalmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katefoxcrystal_nopauses.mp3?raw=true,0.521511631
B,Training,51,Which toy did Kate tap?,tapped,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoykatetap.mp3,foxcrystal.png,foxjewel.png,foxcrystal.png,foxjewel.png,1,congruent,incongruent,NA,NA,1,1858,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/foxcrystal.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/foxjewel.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoykatetap.mp3?raw=true,0.521511631
B,Training,131,Kate slapped the buffalo with the spatula,slapped,buffalo,spatula,buffalomallet,Sentence,2,Inst,11,katebuffalospatula_nopauses.mp3,katebuffalospatulainstright2_context.png,katebuffalospatulamodleft2_context.png,katebuffalospatulainstright2_context.png,katebuffalospatulamodleft2_context.png,1,inst,mod,L,R,406,3274,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katebuffalospatulainstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katebuffalospatulamodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katebuffalospatula_nopauses.mp3?raw=true,0.527797503
B,Training,131,Which toy did Kate slap?,slapped,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoykateslap.mp3,buffalospatula.png,buffalospoon.png,buffalospatula.png,buffalospoon.png,1,congruent,incongruent,NA,NA,1,2194,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/buffalospatula.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/buffalospoon.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoykateslap.mp3?raw=true,0.527797503
B,Training,127,Kate slapped the pig with the spatula,slapped,pig,spatula,pigmallet,Sentence,2,Inst,7,katepigspatula_nopauses.mp3,katepigspatulainstright2_context.png,katepigspatulamodleft2_context.png,katepigspatulainstright2_context.png,katepigspatulamodleft2_context.png,1,inst,mod,L,R,373,3132,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katepigspatulainstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katepigspatulamodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katepigspatula_nopauses.mp3?raw=true,0.529415044
B,Training,127,Which toy did Kate slap?,slapped,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoykateslap.mp3,pigspatula.png,pigspoon.png,pigspatula.png,pigspoon.png,1,congruent,incongruent,NA,NA,1,2194,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/pigspatula.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/pigspoon.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoykateslap.mp3?raw=true,0.529415044
B,Training,34,Tom knocked on the gorilla with the watering can,knocked on,gorilla,watering can,gorillamallet,Sentence,2,Inst,10,tomgorillawateringcan_nopauses.mp3,tomgorillawateringcaninstleft2_context.png,tomgorillawateringcanmodright2_context.png,tomgorillawateringcanmodright2_context.png,tomgorillawateringcaninstleft2_context.png,2,mod,inst,R,L,569,4040,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgorillawateringcanmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgorillawateringcaninstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomgorillawateringcan_nopauses.mp3?raw=true,0.555397662
B,Training,34,What did Tom use?,knocked on,NA,NA,NA,Question_Congruent,2,Inst,,whatdidtomuse.mp3,wateringcan.png,pan.png,pan.png,wateringcan.png,2,incongruent,congruent,NA,NA,1,1544,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/pan.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/wateringcan.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whatdidtomuse.mp3?raw=true,0.555397662
B,Training,1,Kate covered the dolphin with the feather,covered,dolphin,feather,dolphinladle,Sentence,2,Inst,1,katedolphinfeather_nopauses.mp3,katedolphinfeatherinstright2_context.png,katedolphinfeathermodleft2_context.png,katedolphinfeatherinstright2_context.png,katedolphinfeathermodleft2_context.png,1,inst,mod,L,R,421,2880,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katedolphinfeatherinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katedolphinfeathermodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katedolphinfeather_nopauses.mp3?raw=true,0.556927521
B,Training,1,Which toy did Kate cover? ,covered,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoykatecover.mp3,dolphinfeather.png,dolphingrass.png,dolphingrass.png,dolphinfeather.png,2,incongruent,congruent,NA,NA,1,2078,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/dolphingrass.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/dolphinfeather.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoykatecover.mp3?raw=true,0.556927521
B,Training,103,Kate crushed the pig with the tweezers,crushed,pig,tweezers,pigmallet,Sentence,2,Inst,7,katepigtweezers_nopauses.mp3,katepigtweezersinstright2_context.png,katepigtweezersmodleft2_context.png,katepigtweezersinstright2_context.png,katepigtweezersmodleft2_context.png,1,inst,mod,L,R,407,3112,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katepigtweezersinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katepigtweezersmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katepigtweezers_nopauses.mp3?raw=true,0.593187584
B,Training,103,What did Kate use?,crushed,NA,NA,NA,Question_Congruent,2,Inst,,whatdidkateuse.mp3,tweezers.png,pliers.png,tweezers.png,pliers.png,1,congruent,incongruent,NA,NA,1,1405,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tweezers.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/pliers.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whatdidkateuse.mp3?raw=true,0.593187584
B,Training,65,Kate scratched the frog with the chopsticks,scratched,frog,chopsticks,frogoar,Sentence,2,Inst,5,katefrogchopsticks_nopauses.mp3,katefrogchopsticksinstleft2_context.png,katefrogchopsticksmodright2_context.png,katefrogchopsticksmodright2_context.png,katefrogchopsticksinstleft2_context.png,2,mod,inst,R,L,414,3449,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefrogchopsticksmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefrogchopsticksinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katefrogchopsticks_nopauses.mp3?raw=true,0.595287269
B,Training,65,Which toy did Kate scratch?,scratched,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoykatescratch.mp3,frogchopsticks.png,frogstick.png,frogstick.png,frogchopsticks.png,2,incongruent,congruent,NA,NA,1,1985,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/frogstick.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/frogchopsticks.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoykatescratch.mp3?raw=true,0.595287269
B,Training,123,Kate slapped the fox with the spoon,slapped,fox,spoon,foxladle,Sentence,2,Inst,3,katefoxspoon_nopauses.mp3,katefoxspooninstright2_context.png,katefoxspoonmodleft2_context.png,katefoxspooninstright2_context.png,katefoxspoonmodleft2_context.png,1,inst,mod,L,R,381,3054,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefoxspooninstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefoxspoonmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katefoxspoon_nopauses.mp3?raw=true,0.601243729
B,Training,123,Which toy did Kate slap?,slapped,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoykateslap.mp3,foxspoon.png,foxspatula.png,foxspoon.png,foxspatula.png,1,congruent,incongruent,NA,NA,1,2194,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/foxspoon.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/foxspatula.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoykateslap.mp3?raw=true,0.601243729
B,Training,27,Kate knocked on the fox with the pan,knocked on,fox,pan,foxladle,Sentence,2,Inst,3,katefoxpan_nopauses.mp3,katefoxpaninstright2_context.png,katefoxpanmodleft2_context.png,katefoxpaninstright2_context.png,katefoxpanmodleft2_context.png,1,inst,mod,L,R,468,3249,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefoxpaninstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefoxpanmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katefoxpan_nopauses.mp3?raw=true,0.605441224
B,Training,27,Which toy did Kate knock on?,knocked on,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoykateknockon.mp3,foxpan.png,foxwateringcan.png,foxpan.png,foxwateringcan.png,1,congruent,incongruent,NA,NA,1,2055,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/foxpan.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/foxwateringcan.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoykateknockon.mp3?raw=true,0.605441224
B,Training,29,Kate knocked on the frog with the pan,knocked on,frog,pan,frogladle,Sentence,2,Inst,5,katefrogpan_nopauses.mp3,katefrogpaninstright2_context.png,katefrogpanmodleft2_context.png,katefrogpaninstright2_context.png,katefrogpanmodleft2_context.png,1,inst,mod,L,R,470,3145,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefrogpaninstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefrogpanmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katefrogpan_nopauses.mp3?raw=true,0.614943529
B,Training,29,What did Kate use?,knocked on,NA,NA,NA,Question_Congruent,2,Inst,,whatdidkateuse.mp3,pan.png,wateringcan.png,wateringcan.png,pan.png,2,incongruent,congruent,NA,NA,1,1405,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/wateringcan.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/pan.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whatdidkateuse.mp3?raw=true,0.614943529
B,Training,116,Tom stung the girl with the pin,stung,girl,pin,girltennisracket,Sentence,2,Inst,8,tomgirlpin_nopauses.mp3,tomgirlpininstright2_context.png,tomgirlpinmodleft2_context.png,tomgirlpininstright2_context.png,tomgirlpinmodleft2_context.png,1,inst,mod,L,R,650,3042,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgirlpininstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgirlpinmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomgirlpin_nopauses.mp3?raw=true,0.63235723
B,Training,116,Which toy did Tom sting?,stung,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoytomsting.mp3,girlpin.png,girlcoloredpencil.png,girlpin.png,girlcoloredpencil.png,1,congruent,incongruent,NA,NA,1,2380,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/girlpin.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/girlcoloredpencil.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoytomsting.mp3?raw=true,0.63235723
B,Training,69,Kate scratched the whale with the stick,scratched,whale,stick,whaletennisracket,Sentence,2,Inst,9,katewhalestick_nopauses.mp3,katewhalestickinstleft2_context.png,katewhalestickmodright2_context.png,katewhalestickmodright2_context.png,katewhalestickinstleft2_context.png,2,mod,inst,R,L,379,2850,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katewhalestickmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katewhalestickinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katewhalestick_nopauses.mp3?raw=true,0.638098028
B,Training,69,Which toy did Kate scratch?,scratched,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoykatescratch.mp3,whalestick.png,whalechopsticks.png,whalechopsticks.png,whalestick.png,2,incongruent,congruent,NA,NA,1,1985,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/whalechopsticks.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/whalestick.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoykatescratch.mp3?raw=true,0.638098028
B,Training,58,Tom tapped the gorilla with the jewel,tapped,gorilla,jewel,gorillamallet,Sentence,2,Inst,10,tomgorillajewel_nopauses.mp3,tomgorillajewelinstleft2_context.png,tomgorillajewelmodright2_context.png,tomgorillajewelmodright2_context.png,tomgorillajewelinstleft2_context.png,2,mod,inst,R,L,614,2923,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgorillajewelmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgorillajewelinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomgorillajewel_nopauses.mp3?raw=true,0.643881047
B,Training,58,Which toy did Tom tap?,tapped,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoytomtap.mp3,gorillajewel.png,gorillacrystal.png,gorillacrystal.png,gorillajewel.png,2,incongruent,congruent,NA,NA,1,1881,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/gorillacrystal.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/gorillajewel.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoytomtap.mp3?raw=true,0.643881047
B,Training,89,Kate rubbed the frog with the walkie-talkie,rubbed,frog,walkie-talkie,frogoar,Sentence,2,Inst,5,katefrogwalkietalkie_nopauses.mp3,katefrogwalkietalkieinstleft2_context.png,katefrogwalkietalkiemodright2_context.png,katefrogwalkietalkiemodright2_context.png,katefrogwalkietalkieinstleft2_context.png,2,mod,inst,R,L,430,3424,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefrogwalkietalkiemodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefrogwalkietalkieinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katefrogwalkietalkie_nopauses.mp3?raw=true,0.651582096
B,Training,89,Which toy did Kate rub?,rubbed,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoykaterub.mp3,frogwalkietalkie.png,frogmegaphone.png,frogmegaphone.png,frogwalkietalkie.png,2,incongruent,congruent,NA,NA,1,2101,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/frogmegaphone.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/frogwalkietalkie.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoykaterub.mp3?raw=true,0.651582096
B,Training,100,Tom crushed the lion with the pliers,crushed,lion,pliers,lionladle,Sentence,2,Inst,4,tomlionpliers_nopauses.mp3,tomlionpliersinstleft2_context.png,tomlionpliersmodright2_context.png,tomlionpliersmodright2_context.png,tomlionpliersinstleft2_context.png,2,mod,inst,R,L,591,3297,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomlionpliersmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomlionpliersinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomlionpliers_nopauses.mp3?raw=true,0.657062132
B,Training,100,Which toy did Tom crush?,crushed,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoytomcrush.mp3,lionpliers.png,liontweezers.png,lionpliers.png,liontweezers.png,1,congruent,incongruent,NA,NA,1,2206,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/lionpliers.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/liontweezers.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoytomcrush.mp3?raw=true,0.657062132
