Group,Block,TrialOrder,Trial,Sentence,Verb,Noun1,Noun2,ContextNounObj,Type,List,Bias,TrialGroup,AudioFile,CongruentPic,IncongruentPic,image1,image2,targetlocation,image1type,image2type,moddirection,instdirection,VerbTime,audiodur,GitLink_image1,GitLink_image2,GitLink_AudioFile,Rand
B,Pre,144,108,Tom crushed the hawk with the pear,crushed,hawk,pear,hawkmallet,Sentence,2,Inst,,tomhawkpear_nopauses.mp3,tomhawkpearinstleft2_context.png,tomhawkpearmodright2_context.png,tomhawkpearmodright2_context.png,tomhawkpearinstleft2_context.png,2,mod,inst,R,L,558,2668,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomhawkpearmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomhawkpearinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomhawkpear_nopauses.mp3?raw=true,0.995570511
C,Pre,1,95,Tom rubbed the buffalo with the soap,rubbed,buffalo,soap,buffalooar,Sentence,1,InstControl,,tombuffalosoap_nopauses.mp3,tombuffalosoapinstright_context.png,tombuffalosoapmodleft_context.png,tombuffalosoapinstright_context.png,tombuffalosoapmodleft_context.png,1,inst,mod,L,R,563,2963,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tombuffalosoapinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tombuffalosoapmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tombuffalosoap_nopauses.mp3?raw=true,0.005536812
C,Pre,2,113,Tom stung the frog with the cactus,stung,frog,cactus,frogtennisracket,Sentence,1,InstControl,,tomfrogcactus_nopauses.mp3,tomfrogcactusinstright_context.png,tomfrogcactusmodleft_context.png,tomfrogcactusinstright_context.png,tomfrogcactusmodleft_context.png,1,inst,mod,L,R,624,3468,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfrogcactusinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfrogcactusmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomfrogcactus_nopauses.mp3?raw=true,0.015381725
C,Pre,3,62,Kate scratched the cow with the sandpaper,scratched,cow,sandpaper,cowtennisracket,Sentence,1,InstControl,,katecowsandpaper_nopauses.mp3,katecowsandpaperinstleft_context.png,katecowsandpapermodright_context.png,katecowsandpapermodright_context.png,katecowsandpaperinstleft_context.png,2,mod,inst,R,L,444,3286,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katecowsandpapermodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katecowsandpaperinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/katecowsandpaper_nopauses.mp3?raw=true,0.031357469
C,Pre,4,118,Kate stung the gorilla with the lightning bolt,stung,gorilla,lightning bolt,gorillaoar,Sentence,1,InstControl,,kategorillalightningbolt_nopauses.mp3,kategorillalightningboltinstleft_context.png,kategorillalightningboltmodright_context.png,kategorillalightningboltmodright_context.png,kategorillalightningboltinstleft_context.png,2,mod,inst,R,L,447,3601,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kategorillalightningboltmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kategorillalightningboltinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/kategorillalightningbolt_nopauses.mp3?raw=true,0.03966615
C,Pre,5,28,Kate knocked on the lion with the cucumber,knocked on,lion,cucumber,lionmallet,Sentence,1,InstControl,,katelioncucumber_nopauses.mp3,katelioncucumberinstright_context.png,katelioncucumbermodleft_context.png,katelioncucumberinstright_context.png,katelioncucumbermodleft_context.png,1,inst,mod,L,R,427,3152,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katelioncucumberinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katelioncucumbermodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/katelioncucumber_nopauses.mp3?raw=true,0.059383423
C,Pre,6,48,Kate hammered the hawk with the rock,hammered,hawk,rock,hawkoar,Sentence,1,InstControl,,katehawkrock_nopauses.mp3,katehawkrockinstleft_context.png,katehawkrockmodright_context.png,katehawkrockmodright_context.png,katehawkrockinstleft_context.png,2,mod,inst,R,L,491,2701,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katehawkrockmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katehawkrockinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/katehawkrock_nopauses.mp3?raw=true,0.08740101
C,Pre,7,119,Tom stung the buffalo with the lightning bolt,stung,buffalo,lightning bolt,buffalooar,Sentence,1,InstControl,,tombuffalolightningbolt_nopauses.mp3,tombuffalolightningboltinstright_context.png,tombuffalolightningboltmodleft_context.png,tombuffalolightningboltinstright_context.png,tombuffalolightningboltmodleft_context.png,1,inst,mod,L,R,562,3455,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tombuffalolightningboltinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tombuffalolightningboltmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tombuffalolightningbolt_nopauses.mp3?raw=true,0.09211685
C,Pre,8,111,Tom stung the fox with the cactus,stung,fox,cactus,foxtennisracket,Sentence,1,InstControl,,tomfoxcactus_nopauses.mp3,tomfoxcactusinstright_context.png,tomfoxcactusmodleft_context.png,tomfoxcactusinstright_context.png,tomfoxcactusmodleft_context.png,1,inst,mod,L,R,681,3469,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfoxcactusinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfoxcactusmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomfoxcactus_nopauses.mp3?raw=true,0.096243547
C,Pre,9,21,Tom hit the whale with the oven mitt,hit,whale,oven mitt,whaleoar,Sentence,1,InstControl,,tomwhaleovenmitt_nopauses.mp3,tomwhaleovenmittinstright_context.png,tomwhaleovenmittmodleft_context.png,tomwhaleovenmittinstright_context.png,tomwhaleovenmittmodleft_context.png,1,inst,mod,L,R,568,2458,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomwhaleovenmittinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomwhaleovenmittmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomwhaleovenmitt_nopauses.mp3?raw=true,0.134445693
C,Pre,10,85,Tom rubbed the dolphin with the eraser,rubbed,dolphin,eraser,dolphintennisracket,Sentence,1,InstControl,,tomdolphineraser_nopauses.mp3,tomdolphineraserinstright_context.png,tomdolphinerasermodleft_context.png,tomdolphineraserinstright_context.png,tomdolphinerasermodleft_context.png,1,inst,mod,L,R,583,3238,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomdolphineraserinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomdolphinerasermodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomdolphineraser_nopauses.mp3?raw=true,0.137008529
C,Pre,11,67,Tom scratched the pig with the coral,scratched,pig,coral,pigoar,Sentence,1,InstControl,,tompigcoral_nopauses.mp3,tompigcoralinstright_context.png,tompigcoralmodleft_context.png,tompigcoralinstright_context.png,tompigcoralmodleft_context.png,1,inst,mod,L,R,545,2828,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tompigcoralinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tompigcoralmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tompigcoral_nopauses.mp3?raw=true,0.140069006
C,Pre,12,43,Tom hammered the pig with the rock,hammered,pig,rock,pigoar,Sentence,1,InstControl,,tompigrock_nopauses.mp3,tompigrockinstright_context.png,tompigrockmodleft_context.png,tompigrockinstright_context.png,tompigrockmodleft_context.png,1,inst,mod,L,R,609,2738,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tompigrockinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tompigrockmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tompigrock_nopauses.mp3?raw=true,0.151800836
C,Pre,13,131,Tom slapped the buffalo with the net,slapped,buffalo,net,buffaloladle,Sentence,1,InstControl,,tombuffalonet_nopauses.mp3,tombuffalonetinstleft_context.png,tombuffalonetmodright_context.png,tombuffalonetmodright_context.png,tombuffalonetinstleft_context.png,2,mod,inst,R,L,543,2852,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tombuffalonetmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tombuffalonetinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tombuffalonet_nopauses.mp3?raw=true,0.156376587
C,Pre,14,129,Tom slapped the whale with the net,slapped,whale,net,whaleladle,Sentence,1,InstControl,,tomwhalenet_nopauses.mp3,tomwhalenetinstleft_context.png,tomwhalenetmodright_context.png,tomwhalenetmodright_context.png,tomwhalenetinstleft_context.png,2,mod,inst,R,L,604,3019,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomwhalenetmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomwhalenetinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomwhalenet_nopauses.mp3?raw=true,0.158980671
C,Pre,15,87,Tom rubbed the fox with the eraser,rubbed,fox,eraser,foxtennisracket,Sentence,1,InstControl,,tomfoxeraser_nopauses.mp3,tomfoxeraserinstright_context.png,tomfoxerasermodleft_context.png,tomfoxeraserinstright_context.png,tomfoxerasermodleft_context.png,1,inst,mod,L,R,506,3341,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfoxeraserinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfoxerasermodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomfoxeraser_nopauses.mp3?raw=true,0.173068337
C,Pre,16,135,Tom smashed the fox with the flower pot,smashed,fox,flower pot,foxtennisracket,Sentence,1,InstControl,,tomfoxflowerpot_nopauses.mp3,tomfoxflowerpotinstright_context.png,tomfoxflowerpotmodleft_context.png,tomfoxflowerpotinstright_context.png,tomfoxflowerpotmodleft_context.png,1,inst,mod,L,R,622,3523,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfoxflowerpotinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfoxflowerpotmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomfoxflowerpot_nopauses.mp3?raw=true,0.173273625
C,Pre,17,122,Kate slapped the cow with the notebook,slapped,cow,notebook,cowmallet,Sentence,1,InstControl,,katecownotebook_nopauses.mp3,katecownotebookinstright_context.png,katecownotebookmodleft_context.png,katecownotebookinstright_context.png,katecownotebookmodleft_context.png,1,inst,mod,L,R,412,2287,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katecownotebookinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katecownotebookmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/katecownotebook_nopauses.mp3?raw=true,0.181135786
C,Pre,18,5,Tom covered the frog with the water,covered,frog,water,frogmallet,Sentence,1,InstControl,,tomfrogwater_nopauses.mp3,tomfrogwaterinstleft_context.png,tomfrogwatermodright_context.png,tomfrogwatermodright_context.png,tomfrogwaterinstleft_context.png,2,mod,inst,R,L,597,2889,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfrogwatermodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfrogwaterinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomfrogwater_nopauses.mp3?raw=true,0.186302219
C,Pre,19,69,Tom scratched the whale with the coral,scratched,whale,coral,whaleoar,Sentence,1,InstControl,,tomwhalecoral_nopauses.mp3,tomwhalecoralinstright_context.png,tomwhalecoralmodleft_context.png,tomwhalecoralinstright_context.png,tomwhalecoralmodleft_context.png,1,inst,mod,L,R,562,3097,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomwhalecoralinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomwhalecoralmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomwhalecoral_nopauses.mp3?raw=true,0.189086109
C,Pre,20,65,Tom scratched the frog with the sandpaper,scratched,frog,sandpaper,frogtennisracket,Sentence,1,InstControl,,tomfrogsandpaper_nopauses.mp3,tomfrogsandpaperinstright_context.png,tomfrogsandpapermodleft_context.png,tomfrogsandpaperinstright_context.png,tomfrogsandpapermodleft_context.png,1,inst,mod,L,R,510,3325,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfrogsandpaperinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfrogsandpapermodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomfrogsandpaper_nopauses.mp3?raw=true,0.215477671
C,Pre,21,100,Kate crushed the lion with the pear,crushed,lion,pear,lionmallet,Sentence,1,InstControl,,katelionpear_nopauses.mp3,katelionpearinstright_context.png,katelionpearmodleft_context.png,katelionpearinstright_context.png,katelionpearmodleft_context.png,1,inst,mod,L,R,408,2891,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katelionpearinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katelionpearmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/katelionpear_nopauses.mp3?raw=true,0.222719028
C,Pre,22,88,Kate rubbed the lion with the eraser,rubbed,lion,eraser,liontennisracket,Sentence,1,InstControl,,katelioneraser_nopauses.mp3,katelioneraserinstleft_context.png,katelionerasermodright_context.png,katelionerasermodright_context.png,katelioneraserinstleft_context.png,2,mod,inst,R,L,478,3173,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katelionerasermodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katelioneraserinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/katelioneraser_nopauses.mp3?raw=true,0.230000453
C,Pre,23,71,Tom scratched the buffalo with the coral,scratched,buffalo,coral,buffalooar,Sentence,1,InstControl,,tombuffalocoral_nopauses.mp3,tombuffalocoralinstright_context.png,tombuffalocoralmodleft_context.png,tombuffalocoralinstright_context.png,tombuffalocoralmodleft_context.png,1,inst,mod,L,R,552,3269,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tombuffalocoralinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tombuffalocoralmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tombuffalocoral_nopauses.mp3?raw=true,0.232421765
C,Pre,24,42,Kate hammered the turtle with the horseshoe,hammered,turtle,horseshoe,turtletennisracket,Sentence,1,InstControl,,kateturtlehorseshoe_nopauses.mp3,kateturtlehorseshoeinstleft_context.png,kateturtlehorseshoemodright_context.png,kateturtlehorseshoemodright_context.png,kateturtlehorseshoeinstleft_context.png,2,mod,inst,R,L,453,3023,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kateturtlehorseshoemodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kateturtlehorseshoeinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/kateturtlehorseshoe_nopauses.mp3?raw=true,0.241601823
C,Pre,25,61,Tom scratched the dolphin with the sandpaper,scratched,dolphin,sandpaper,dolphintennisracket,Sentence,1,InstControl,,tomdolphinsandpaper_nopauses.mp3,tomdolphinsandpaperinstright_context.png,tomdolphinsandpapermodleft_context.png,tomdolphinsandpaperinstright_context.png,tomdolphinsandpapermodleft_context.png,1,inst,mod,L,R,545,3575,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomdolphinsandpaperinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomdolphinsandpapermodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomdolphinsandpaper_nopauses.mp3?raw=true,0.24259231
C,Pre,26,29,Tom knocked on the frog with the cucumber,knocked on,frog,cucumber,frogmallet,Sentence,1,InstControl,,tomfrogcucumber_nopauses.mp3,tomfrogcucumberinstleft_context.png,tomfrogcucumbermodright_context.png,tomfrogcucumbermodright_context.png,tomfrogcucumberinstleft_context.png,2,mod,inst,R,L,505,3245,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfrogcucumbermodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfrogcucumberinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomfrogcucumber_nopauses.mp3?raw=true,0.245638113
C,Pre,27,133,Tom smashed the dolphin with the flower pot,smashed,dolphin,flower pot,dolphintennisracket,Sentence,1,InstControl,,tomdolphinflowerpot_nopauses.mp3,tomdolphinflowerpotinstright_context.png,tomdolphinflowerpotmodleft_context.png,tomdolphinflowerpotinstright_context.png,tomdolphinflowerpotmodleft_context.png,1,inst,mod,L,R,566,3343,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomdolphinflowerpotinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomdolphinflowerpotmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomdolphinflowerpot_nopauses.mp3?raw=true,0.252364759
C,Pre,28,75,Tom jabbed the fox with the carrot,jabbed,fox,carrot,foxmallet,Sentence,1,InstControl,,tomfoxcarrot_nopauses.mp3,tomfoxcarrotinstleft_context.png,tomfoxcarrotmodright_context.png,tomfoxcarrotmodright_context.png,tomfoxcarrotinstleft_context.png,2,mod,inst,R,L,663,2977,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfoxcarrotmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfoxcarrotinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomfoxcarrot_nopauses.mp3?raw=true,0.258239412
C,Pre,29,107,Tom crushed the buffalo with the flower,crushed,buffalo,flower,buffaloladle,Sentence,1,InstControl,,tombuffaloflower_nopauses.mp3,tombuffaloflowerinstleft_context.png,tombuffaloflowermodright_context.png,tombuffaloflowermodright_context.png,tombuffaloflowerinstleft_context.png,2,mod,inst,R,L,597,3221,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tombuffaloflowermodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tombuffaloflowerinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tombuffaloflower_nopauses.mp3?raw=true,0.260140442
C,Pre,30,19,Tom hit the pig with the oven mitt,hit,pig,oven mitt,pigoar,Sentence,1,InstControl,,tompigovenmitt_nopauses.mp3,tompigovenmittinstright_context.png,tompigovenmittmodleft_context.png,tompigovenmittinstright_context.png,tompigovenmittmodleft_context.png,1,inst,mod,L,R,547,2388,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tompigovenmittinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tompigovenmittmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tompigovenmitt_nopauses.mp3?raw=true,0.271341785
C,Pre,31,127,Tom slapped the pig with the net,slapped,pig,net,pigladle,Sentence,1,InstControl,,tompignet_nopauses.mp3,tompignetinstleft_context.png,tompignetmodright_context.png,tompignetmodright_context.png,tompignetinstleft_context.png,2,mod,inst,R,L,567,2812,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tompignetmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tompignetinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tompignet_nopauses.mp3?raw=true,0.289130526
C,Pre,32,124,Kate slapped the lion with the notebook,slapped,lion,notebook,lionmallet,Sentence,1,InstControl,,katelionnotebook_nopauses.mp3,katelionnotebookinstright_context.png,katelionnotebookmodleft_context.png,katelionnotebookinstright_context.png,katelionnotebookmodleft_context.png,1,inst,mod,L,R,346,3067,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katelionnotebookinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katelionnotebookmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/katelionnotebook_nopauses.mp3?raw=true,0.294045695
C,Pre,33,114,Kate stung the turtle with the cactus,stung,turtle,cactus,turtletennisracket,Sentence,1,InstControl,,kateturtlecactus_nopauses.mp3,kateturtlecactusinstleft_context.png,kateturtlecactusmodright_context.png,kateturtlecactusmodright_context.png,kateturtlecactusinstleft_context.png,2,mod,inst,R,L,443,3274,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kateturtlecactusmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kateturtlecactusinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/kateturtlecactus_nopauses.mp3?raw=true,0.294475763
C,Pre,34,78,Kate jabbed the turtle with the carrot,jabbed,turtle,carrot,turtlemallet,Sentence,1,InstControl,,kateturtlecarrot_nopauses.mp3,kateturtlecarrotinstright_context.png,kateturtlecarrotmodleft_context.png,kateturtlecarrotinstright_context.png,kateturtlecarrotmodleft_context.png,1,inst,mod,L,R,451,2932,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kateturtlecarrotinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kateturtlecarrotmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/kateturtlecarrot_nopauses.mp3?raw=true,0.301858831
C,Pre,35,90,Kate rubbed the turtle with the eraser,rubbed,turtle,eraser,turtletennisracket,Sentence,1,InstControl,,kateturtleeraser_nopauses.mp3,kateturtleeraserinstleft_context.png,kateturtleerasermodright_context.png,kateturtleerasermodright_context.png,kateturtleeraserinstleft_context.png,2,mod,inst,R,L,442,3115,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kateturtleerasermodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kateturtleeraserinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/kateturtleeraser_nopauses.mp3?raw=true,0.310333155
